,YYYYMM,AGENT_CODE,AGENT_NM,CUST_TYPE,PRD_CATG,PRD_BRAND,REGION,PROVINCE,TM_CAL_PERIOD,AG_SALE_OUT_OTHER_FLG,AG_SALE_OUT_FLG,SALE_OUT_AGENT,SALE_OUT_AGENT_OTHER,BEG_STOCK_AGENT,END_STOCK_AGENT,BUY_IN,collected_at
1897,201809,0001003944,บจก.อุดมพาณิชย์สุพรรณบุรี,Agent,Spirits,Sangsom,Region 7,Suphan Buri,T3,-,-,200.0,25.0,460.0,440.0,180.0,2021-04-28 14:27:48
1898,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Beer,Archa,Region 7,Suphan Buri,T3,ERR,-,23.0,0.0,88.0,115.0,50.0,2021-04-28 14:27:48
1899,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,NAB,Chang,Region 7,Suphan Buri,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1900,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Beer,ChangClassic,Region 7,Suphan Buri,T3,ERR,-,7289.291666666664,0.0,10306.0,9634.0,6617.291666666663,2021-04-28 14:27:48
1901,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Spirits,ChiangChun,Region 7,Suphan Buri,T3,ERR,ERR,-18.0,0.0,47.0,90.0,25.0,2021-04-28 14:27:48
1902,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Spirits,HongThong,Region 7,Suphan Buri,T3,-,-,863.0,239.0,4365.0,4752.0,1250.0,2021-04-28 14:27:48
1903,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Spirits,Niyomthai,Region 7,Suphan Buri,T3,ERR,ERR,-35.0,0.0,408.0,643.0,200.0,2021-04-28 14:27:48
1904,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Spirits,Prayanak,Region 7,Suphan Buri,T3,-,-,300.0,160.0,345.0,345.0,300.0,2021-04-28 14:27:48
1905,201809,0001003943,บจก.บุญครองพรวิวัฒน์,Agent,Spirits,RuangKhao,Region 7,Suphan Buri,T3,-,-,5297.0,1846.0,9612.0,9165.0,4850.0,2021-04-28 14:27:48
1906,201809,0001003942,บจก.สหพรรษนคร,Agent,Beer,Archa,Region 7,Nakhon Pathom,T1,ERR,-,754.0,0.0,1724.0,970.0,0.0,2021-04-28 14:27:48
1907,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,Bangyikhan,Region 7,Nakhon Pathom,T3,ERR,-,2.0,,1.0,19.0,20.0,2021-04-28 14:27:48
1908,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,Blend285,Region 7,Nakhon Pathom,T3,-,-,1281.0,258.58000000000004,2879.0,2858.0,1260.0,2021-04-28 14:27:48
1909,201809,0001003942,บจก.สหพรรษนคร,Agent,NAB,Chang,Region 7,Nakhon Pathom,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1910,201809,0001003942,บจก.สหพรรษนคร,Agent,Beer,ChangClassic,Region 7,Nakhon Pathom,T1,ERR,-,4507.0,0.0,33983.0,29476.0,0.0,2021-04-28 14:27:48
1911,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,ChiangChun,Region 7,Nakhon Pathom,T3,-,-,155.0,11.5,492.0,387.0,50.0,2021-04-28 14:27:48
1912,201809,0001003942,บจก.สหพรรษนคร,Agent,NAB,GreenTea,Region 7,Nakhon Pathom,T3,-,-,2567.0,1871.0,13330.0,13610.0,2847.0,2021-04-28 14:27:48
1913,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,HongThong,Region 7,Nakhon Pathom,T3,-,-,4372.0,685.0,7516.0,7775.0,4631.0,2021-04-28 14:27:48
1914,201809,0001003942,บจก.สหพรรษนคร,Agent,NAB,JubJai,Region 7,Nakhon Pathom,T3,ERR,-,93.0,0.0,836.0,2183.0,1440.0,2021-04-28 14:27:48
1915,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,Meridian,Region 7,Nakhon Pathom,T3,-,-,16.0,11.83,40.0,44.0,20.0,2021-04-28 14:27:48
1916,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,Niyomthai,Region 7,Nakhon Pathom,T3,-,-,1254.0,575.0,5001.0,3877.0,130.0,2021-04-28 14:27:48
1917,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,Prayanak,Region 7,Nakhon Pathom,T3,-,-,524.0,163.0,1022.0,948.0,450.0,2021-04-28 14:27:48
1918,201809,0001003942,บจก.สหพรรษนคร,Agent,NAB,Rock Mountain,Region 7,Nakhon Pathom,,ERR,-,-99.0,0.0,,-99.0,-99.0,2021-04-28 14:27:48
1919,201809,0001003942,บจก.สหพรรษนคร,Agent,Spirits,Sangsom,Region 7,Nakhon Pathom,T3,-,-,500.0,332.0,800.0,680.0,380.0,2021-04-28 14:27:48
1920,201809,0001003941,บจก.ศักดิ์สุภา,Agent,NAB,100Plus,Region 7,Nakhon Pathom,T3,ERR,-,28.0,,191.0,169.0,6.0,2021-04-28 14:27:48
1921,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,Blend285,Region 7,Nakhon Pathom,T3,-,-,527.0,516.0,228.0,191.0,490.0,2021-04-28 14:27:48
1922,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,ChiangChun,Region 7,Nakhon Pathom,T3,ERR,-,155.0,,180.0,120.0,95.0,2021-04-28 14:27:48
1923,201809,0001003941,บจก.ศักดิ์สุภา,Agent,NAB,GreenTea,Region 7,Nakhon Pathom,T3,ERR,-,1635.0,,2183.0,1665.0,1117.0,2021-04-28 14:27:48
1924,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,HongThong,Region 7,Nakhon Pathom,T3,-,-,3293.0,3265.0,1003.0,2270.0,4560.0,2021-04-28 14:27:48
1925,201809,0001003941,บจก.ศักดิ์สุภา,Agent,NAB,JubJai,Region 7,Nakhon Pathom,T3,ERR,-,1570.0,,5585.0,4039.0,24.0,2021-04-28 14:27:48
1926,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,Niyomthai,Region 7,Nakhon Pathom,T3,ERR,-,70.0,,185.0,420.0,305.0,2021-04-28 14:27:48
1927,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,Prayanak,Region 7,Nakhon Pathom,T3,ERR,-,419.0,,19.0,230.0,630.0,2021-04-28 14:27:48
1928,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,RuangKhao,Region 7,Nakhon Pathom,T3,ERR,-,15140.0,,9992.0,7127.0,12275.0,2021-04-28 14:27:48
1929,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,Sangsom,Region 7,Nakhon Pathom,T3,-,-,202.0,197.0,119.0,333.0,416.0,2021-04-28 14:27:48
1930,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,SauDum,Region 7,Nakhon Pathom,T3,ERR,-,2057.0,,1033.0,746.0,1770.0,2021-04-28 14:27:48
1931,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,WhiteBear,Region 7,Nakhon Pathom,T3,ERR,-,709.0,,277.0,468.0,900.0,2021-04-28 14:27:48
1932,201809,0001003941,บจก.ศักดิ์สุภา,Agent,Spirits,WhiteTiger,Region 7,Nakhon Pathom,T3,ERR,ERR,-3.0,,39.0,72.0,30.0,2021-04-28 14:27:48
1933,201809,0001003940,บจก.สมภาโชค,Agent,Beer,Archa,Region 7,Nakhon Pathom,T3,-,-,70.0,20.0,73.0,203.0,200.0,2021-04-28 14:27:48
1934,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,Blend285,Region 7,Nakhon Pathom,T3,-,-,295.0,75.0,576.0,636.0,355.0,2021-04-28 14:27:48
1935,201809,0001003940,บจก.สมภาโชค,Agent,NAB,Chang,Region 7,Nakhon Pathom,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1936,201809,0001003940,บจก.สมภาโชค,Agent,Beer,ChangClassic,Region 7,Nakhon Pathom,T3,-,-,8186.0,726.0,8143.0,8217.0,8260.0,2021-04-28 14:27:48
1937,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,ChiangChun,Region 7,Nakhon Pathom,T3,-,-,27.0,11.0,84.0,77.0,20.0,2021-04-28 14:27:48
1938,201809,0001003940,บจก.สมภาโชค,Agent,NAB,GreenTea,Region 7,Nakhon Pathom,T3,-,-,500.0,435.0,458.0,1024.0,1066.0,2021-04-28 14:27:48
1939,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,HongThong,Region 7,Nakhon Pathom,T3,-,-,1196.0,443.0,1334.0,1258.0,1120.0,2021-04-28 14:27:48
1940,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,Niyomthai,Region 7,Nakhon Pathom,T3,-,-,52.0,42.0,61.0,41.0,32.0,2021-04-28 14:27:48
1941,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,Prayanak,Region 7,Nakhon Pathom,T3,-,-,285.0,212.0,122.0,57.0,220.0,2021-04-28 14:27:48
1942,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,RuangKhao,Region 7,Nakhon Pathom,T3,-,-,5855.0,2011.0,3424.0,3229.0,5660.0,2021-04-28 14:27:48
1943,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,Sangsom,Region 7,Nakhon Pathom,T3,-,-,131.0,80.0,139.0,153.0,145.0,2021-04-28 14:27:48
1944,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,SauDum,Region 7,Nakhon Pathom,T3,-,-,1186.0,248.0,546.0,660.0,1300.0,2021-04-28 14:27:48
1945,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,WhiteBear,Region 7,Nakhon Pathom,T1,-,-,10.0,8.0,20.0,10.0,0.0,2021-04-28 14:27:48
1946,201809,0001003940,บจก.สมภาโชค,Agent,Spirits,WhiteTiger,Region 7,Nakhon Pathom,T3,-,-,27.0,7.0,22.0,5.0,10.0,2021-04-28 14:27:48
1947,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Beer,Archa,Region 7,Nakhon Pathom,T3,ERR,-,51.0,,23.0,32.0,60.0,2021-04-28 14:27:48
1948,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,Blend285,Region 7,Nakhon Pathom,T3,ERR,-,122.0,,81.0,36.0,77.0,2021-04-28 14:27:48
1949,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Beer,ChangClassic,Region 7,Nakhon Pathom,T3,-,-,3320.0,1180.0,2966.0,3586.0,3940.0,2021-04-28 14:27:48
1950,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,ChiangChun,Region 7,Nakhon Pathom,T3,ERR,-,26.0,,26.0,20.0,20.0,2021-04-28 14:27:48
1951,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,HongThong,Region 7,Nakhon Pathom,T3,ERR,-,596.0,,279.0,173.0,490.0,2021-04-28 14:27:48
1952,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,NAB,Rock Mountain,Region 7,Nakhon Pathom,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1953,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,RuangKhao,Region 7,Nakhon Pathom,T3,ERR,-,2112.0,,728.0,336.0,1720.0,2021-04-28 14:27:48
1954,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,Sangsom,Region 7,Nakhon Pathom,T3,ERR,-,14.0,,32.0,32.0,14.0,2021-04-28 14:27:48
1955,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,SauDum,Region 7,Nakhon Pathom,T3,ERR,-,365.0,,231.0,66.0,200.0,2021-04-28 14:27:48
1956,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,WhiteBear,Region 7,Nakhon Pathom,T3,ERR,-,20.0,,12.0,12.0,20.0,2021-04-28 14:27:48
1957,201809,0001003939,หจก.ส.ทรัพย์เจริญพาณิชย์,Super Sub-agent,Spirits,WhiteTiger,Region 7,Nakhon Pathom,T3,ERR,-,45.0,,31.0,26.0,40.0,2021-04-28 14:27:48
1958,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Beer,Archa,Region 7,Phetchaburi,T3,-,-,107.0,67.0,78.0,71.0,100.0,2021-04-28 14:27:48
1959,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,Blend285,Region 7,Phetchaburi,T3,-,-,32.0,22.0,129.0,122.0,25.0,2021-04-28 14:27:48
1960,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Beer,ChangClassic,Region 7,Phetchaburi,T3,-,-,10858.125,1154.125,7096.0,7016.0,10778.125,2021-04-28 14:27:48
1961,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,ChiangChun,Region 7,Phetchaburi,T3,-,-,116.0,66.0,36.0,70.0,150.0,2021-04-28 14:27:48
1962,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,HongThong,Region 7,Phetchaburi,T3,-,-,1282.0,574.0,2040.0,2278.0,1520.0,2021-04-28 14:27:48
1963,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,Kulov,Region 7,Phetchaburi,T3,ERR,-,36.0,,9.0,13.0,40.0,2021-04-28 14:27:48
1964,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,Prayanak,Region 7,Phetchaburi,T2,-,-,415.0,155.0,0.0,5.0,420.0,2021-04-28 14:27:48
1965,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,NAB,Rock Mountain,Region 7,Phetchaburi,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1966,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,RuangKhao,Region 7,Phetchaburi,T3,-,-,8255.0,4303.0,5414.0,6959.0,9800.0,2021-04-28 14:27:48
1967,201809,0001003888,หจก.ท่ายางค้าส่ง,Agent,Spirits,Sangsom,Region 7,Phetchaburi,T3,-,-,44.0,37.0,85.0,81.0,40.0,2021-04-28 14:27:48
1968,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Beer,Archa,Region 8,Phuket,T3,-,-,329.0,121.0,186.0,27.0,170.0,2021-04-28 14:27:48
1969,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Spirits,Blend285,Region 8,Phuket,T3,-,-,208.0,124.0,239.0,462.0,431.0,2021-04-28 14:27:48
1970,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Spirits,Chaiya,Region 8,Phuket,T3,-,-,424.0,133.0,209.0,160.0,375.0,2021-04-28 14:27:48
1971,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,NAB,Chang,Region 8,Phuket,T2,ERR,-,1809.0,,1357.0,1898.0,2350.0,2021-04-28 14:27:48
1972,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Beer,ChangClassic,Region 8,Phuket,T3,-,-,14469.75,3874.75,11446.0,10638.0,13661.75,2021-04-28 14:27:48
1973,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Spirits,ChiangChun,Region 8,Phuket,T3,-,-,658.0,354.0,292.0,489.0,855.0,2021-04-28 14:27:48
1974,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Beer,Federbrau,Region 8,Phuket,T3,-,-,256.0,126.0,119.0,115.0,252.0,2021-04-28 14:27:48
1975,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Spirits,HongThong,Region 8,Phuket,T3,-,-,1175.0,603.0,1730.0,1495.0,940.0,2021-04-28 14:27:48
1976,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Spirits,RuangKhao,Region 8,Phuket,T3,-,-,3472.0,1552.0,506.0,1354.0,4320.0,2021-04-28 14:27:48
1977,201809,0001003862,บจก.เอ็ม เอ็ม เบฟเวอเรจ,Agent,Spirits,Sangsom,Region 8,Phuket,T3,-,-,837.0,689.0,1478.0,1436.0,795.0,2021-04-28 14:27:48
1978,201809,0001003829,บจก.ทักสุชาดา,Agent,Beer,Archa,Region 2,Rayong,T3,ERR,-,365.0,,303.0,388.0,450.0,2021-04-28 14:27:48
1979,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,Bangyikhan,Region 2,Rayong,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1980,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,Blend285,Region 2,Rayong,T3,ERR,-,59.0,0.0,383.0,411.0,87.0,2021-04-28 14:27:48
1981,201809,0001003829,บจก.ทักสุชาดา,Agent,Beer,ChangClassic,Region 2,Rayong,T3,ERR,-,35559.166666666664,,19237.0,9000.0,25322.166666666664,2021-04-28 14:27:48
1982,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,ChiangChun,Region 2,Rayong,T3,ERR,-,39.0,,10.0,6.0,35.0,2021-04-28 14:27:48
1983,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,ChooSibNiw,Region 2,Rayong,T3,ERR,-,37.0,,12.0,15.0,40.0,2021-04-28 14:27:48
1984,201809,0001003829,บจก.ทักสุชาดา,Agent,NAB,GreenTea,Region 2,Rayong,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1985,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,HongThong,Region 2,Rayong,T3,-,-,3055.0,1563.0,1376.0,1201.0,2880.0,2021-04-28 14:27:48
1986,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,Kulov,Region 2,Rayong,T3,-,-,270.0,220.0,364.0,104.0,10.0,2021-04-28 14:27:48
1987,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,Meridian,Region 2,Rayong,T3,-,-,29.0,22.0,10.0,7.0,26.0,2021-04-28 14:27:48
1988,201809,0001003829,บจก.ทักสุชาดา,Agent,NAB,Rock Mountain,Region 2,Rayong,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
1989,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,RuangKhao,Region 2,Rayong,T3,-,-,14637.0,9197.0,4675.0,4173.0,14135.0,2021-04-28 14:27:48
1990,201809,0001003829,บจก.ทักสุชาดา,Agent,Spirits,Sangsom,Region 2,Rayong,T3,ERR,-,127.0,0.0,157.0,200.0,170.0,2021-04-28 14:27:48
1991,201809,0001003811,บจก.หยกกนก,Agent,Spirits,Blend285,Region 3,Si Sa Ket,T3,ERR,-,6.0,,140.25,136.25,2.0,2021-04-28 14:27:48
1992,201809,0001003811,บจก.หยกกนก,Agent,Beer,ChangClassic,Region 3,Si Sa Ket,T3,-,-,13002.0,9042.0,14802.0,5300.0,3500.0,2021-04-28 14:27:48
1993,201809,0001003811,บจก.หยกกนก,Agent,Spirits,HongThong,Region 3,Si Sa Ket,T3,-,-,464.0,301.0,1024.0,960.0,400.0,2021-04-28 14:27:48
1994,201809,0001003811,บจก.หยกกนก,Agent,Spirits,RuangKhao,Region 3,Si Sa Ket,T3,-,-,12770.0,5870.0,4106.0,4438.0,13102.0,2021-04-28 14:27:48
1995,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,Beer,Archa,Region 8,Chumphon,T3,-,-,593.0,404.0,766.0,523.0,350.0,2021-04-28 14:27:48
1996,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,Spirits,Chaiya,Region 8,Chumphon,T3,-,-,390.0,249.0,66.0,51.0,375.0,2021-04-28 14:27:48
1997,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,Beer,ChangClassic,Region 8,Chumphon,T3,-,-,2766.0,1738.0,3080.0,1214.0,900.0,2021-04-28 14:27:48
1998,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,Spirits,ChiangChun,Region 8,Chumphon,T3,-,-,518.0,327.0,158.0,225.0,585.0,2021-04-28 14:27:48
1999,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,NAB,GreenTea,Region 8,Chumphon,T3,ERR,-,119.0,,120.0,505.0,504.0,2021-04-28 14:27:48
2000,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,Spirits,HongThong,Region 8,Chumphon,T3,-,-,612.0,157.0,396.0,254.0,470.0,2021-04-28 14:27:48
2001,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,NAB,JubJai,Region 8,Chumphon,T3,ERR,ERR,,,,72.0,72.0,2021-04-28 14:27:48
2002,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,NAB,Rock Mountain,Region 8,Chumphon,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2003,201809,0001003810,หจก.วันชัยโชควัฒนา,Agent,Spirits,RuangKhao,Region 8,Chumphon,T3,-,-,3420.0,1741.0,877.0,712.0,3255.0,2021-04-28 14:27:48
2004,201809,0001003807,บจก.คลองแห การสุรา,Agent,Beer,Archa,Region 8,Songkhla,T3,-,-,104.0,69.0,70.0,36.0,70.0,2021-04-28 14:27:48
2005,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,Blend285,Region 8,Songkhla,T3,-,-,216.0,204.0,86.0,100.0,230.0,2021-04-28 14:27:48
2006,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,Chaiya,Region 8,Songkhla,T3,-,-,282.0,227.0,81.0,64.0,265.0,2021-04-28 14:27:48
2007,201809,0001003807,บจก.คลองแห การสุรา,Agent,NAB,Chang,Region 8,Songkhla,,ERR,-,-99.0,,,-99.0,-99.0,2021-04-28 14:27:48
2008,201809,0001003807,บจก.คลองแห การสุรา,Agent,Beer,ChangClassic,Region 8,Songkhla,T3,-,-,15441.333333333336,6863.333333333336,9794.0,4690.0,10337.333333333334,2021-04-28 14:27:48
2009,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,ChiangChun,Region 8,Songkhla,T3,-,-,63.0,51.0,106.0,66.0,23.0,2021-04-28 14:27:48
2010,201809,0001003807,บจก.คลองแห การสุรา,Agent,Beer,Federbrau,Region 8,Songkhla,T3,-,-,174.0,65.0,94.0,108.0,188.0,2021-04-28 14:27:48
2011,201809,0001003807,บจก.คลองแห การสุรา,Agent,NAB,GreenTea,Region 8,Songkhla,T3,-,-,542.0,492.0,1266.0,1156.0,432.0,2021-04-28 14:27:48
2012,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,HongThong,Region 8,Songkhla,T3,ERR,-,4391.0,0.0,1037.0,674.0,4028.0,2021-04-28 14:27:48
2013,201809,0001003807,บจก.คลองแห การสุรา,Agent,NAB,JubJai,Region 8,Songkhla,T3,-,-,27.0,17.0,20.0,137.0,144.0,2021-04-28 14:27:48
2014,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,Meridian,Region 8,Songkhla,T3,ERR,-,14.0,,28.0,19.0,5.0,2021-04-28 14:27:48
2015,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,MungkornThong,Region 8,Songkhla,T3,ERR,-,11.0,,11.0,15.0,15.0,2021-04-28 14:27:48
2016,201809,0001003807,บจก.คลองแห การสุรา,Agent,NAB,Rock Mountain,Region 8,Songkhla,T3,ERR,-,372.0,,7.0,55.0,420.0,2021-04-28 14:27:48
2017,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,RuangKhao,Region 8,Songkhla,T3,-,-,1080.0,988.0,757.0,553.0,876.0,2021-04-28 14:27:48
2018,201809,0001003807,บจก.คลองแห การสุรา,Agent,Spirits,Sangsom,Region 8,Songkhla,T3,-,-,114.0,103.0,73.0,39.0,80.0,2021-04-28 14:27:48
